,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
1791,NC_007795.1,gene,917909,919753,+,protein_coding,SAOUHSC_00946,SAOUHSC_00946,NA,hypothetical protein
1793,NC_007795.1,gene,920031,920801,+,protein_coding,SAOUHSC_00947,SAOUHSC_00947,NA,enoyl-(acyl carrier protein) reductase
1795,NC_007795.1,gene,920996,922081,-,protein_coding,SAOUHSC_00948,SAOUHSC_00948,NA,hypothetical protein
1797,NC_007795.1,gene,922423,923991,+,protein_coding,SAOUHSC_00949,SAOUHSC_00949,NA,hypothetical protein
1799,NC_007795.1,gene,924133,924891,+,protein_coding,SAOUHSC_00950,SAOUHSC_00950,NA,hypothetical protein
1801,NC_007795.1,gene,925085,925594,+,protein_coding,SAOUHSC_00951,SAOUHSC_00951,NA,hypothetical protein
1803,NC_007795.1,gene,925707,926915,-,protein_coding,SAOUHSC_00952,SAOUHSC_00952,NA,hypothetical protein
1805,NC_007795.1,gene,926875,928050,-,protein_coding,SAOUHSC_00953,SAOUHSC_00953,NA,diacylglycerol glucosyltransferase
1807,NC_007795.1,gene,928483,929964,+,protein_coding,SAOUHSC_00954,SAOUHSC_00954,NA,UDP-N-acetylmuramoylalanyl-D-glutamate--L-lysine ligase
1809,NC_007795.1,gene,929948,930208,+,protein_coding,SAOUHSC_00955,SAOUHSC_00955,NA,hypothetical protein
1811,NC_007795.1,gene,930208,931770,+,protein_coding,prfC,SAOUHSC_00956,NA,peptide chain release factor 3
1813,NC_007795.1,gene,932072,932875,+,protein_coding,SAOUHSC_00957,SAOUHSC_00957,NA,hypothetical protein
1815,NC_007795.1,gene,933094,935418,+,protein_coding,SAOUHSC_00958,SAOUHSC_00958,NA,serine protease HtrA
1817,NC_007795.1,gene,935435,936793,+,protein_coding,SAOUHSC_00959,SAOUHSC_00959,NA,hypothetical protein
1819,NC_007795.1,gene,936932,938443,+,protein_coding,SAOUHSC_00960,SAOUHSC_00960,NA,hypothetical protein
1821,NC_007795.1,gene,938623,938711,-,tRNA,SAOUHSC_T00049,SAOUHSC_T00049,NA,NA
1824,NC_007795.1,gene,938714,938788,-,tRNA,SAOUHSC_T0008,SAOUHSC_T0008,NA,NA
1827,NC_007795.1,gene,938930,939460,-,protein_coding,SAOUHSC_00961,SAOUHSC_00961,NA,hypothetical protein
1829,NC_007795.1,gene,939709,939927,+,protein_coding,SAOUHSC_00962,SAOUHSC_00962,NA,hypothetical protein
1831,NC_007795.1,gene,940008,940994,-,protein_coding,SAOUHSC_00963,SAOUHSC_00963,NA,lipoyltransferase and lipoate-protein ligase
1833,NC_007795.1,gene,941193,941369,+,protein_coding,SAOUHSC_00964,SAOUHSC_00964,NA,hypothetical protein
1835,NC_007795.1,gene,941384,941986,+,protein_coding,SAOUHSC_00965,SAOUHSC_00965,NA,hypothetical protein
1837,NC_007795.1,gene,942257,942364,+,protein_coding,SAOUHSC_00966,SAOUHSC_00966,NA,hypothetical protein
1839,NC_007795.1,gene,942903,943004,+,protein_coding,SAOUHSC_00967,SAOUHSC_00967,NA,hypothetical protein
1841,NC_007795.1,gene,943330,945294,+,protein_coding,SAOUHSC_00968,SAOUHSC_00968,NA,hypothetical protein
1843,NC_007795.1,gene,945297,945617,+,protein_coding,SAOUHSC_00969,SAOUHSC_00969,NA,hypothetical protein
1845,NC_007795.1,gene,945614,946255,+,protein_coding,SAOUHSC_00970,SAOUHSC_00970,NA,ABC transporter ATP-binding protein
1847,NC_007795.1,gene,946343,946633,-,protein_coding,SAOUHSC_00971,SAOUHSC_00971,NA,hypothetical protein
1849,NC_007795.1,gene,946912,947199,+,protein_coding,SAOUHSC_00972,SAOUHSC_00972,NA,hypothetical protein
1851,NC_007795.1,pseudogene,947205,948687,+,pseudogene,SAOUHSC_00973,SAOUHSC_00973,NA,NA
1852,NC_007795.1,gene,948776,949132,-,protein_coding,SAOUHSC_00975,SAOUHSC_00975,NA,hypothetical protein
1854,NC_007795.1,gene,949716,950579,+,protein_coding,SAOUHSC_00976,SAOUHSC_00976,NA,hypothetical protein
1856,NC_007795.1,gene,950625,950756,-,protein_coding,SAOUHSC_00977,SAOUHSC_00977,NA,hypothetical protein
1858,NC_007795.1,gene,950820,951110,-,protein_coding,SAOUHSC_00978,SAOUHSC_00978,NA,hypothetical protein
1860,NC_007795.1,gene,951200,951751,+,protein_coding,SAOUHSC_00979,SAOUHSC_00979,NA,hypothetical protein
1862,NC_007795.1,gene,951802,952740,-,protein_coding,SAOUHSC_00980,SAOUHSC_00980,NA,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
1864,NC_007795.1,gene,952891,952995,+,protein_coding,SAOUHSC_00981,SAOUHSC_00981,NA,hypothetical protein
1866,NC_007795.1,gene,953072,954283,+,protein_coding,SAOUHSC_00982,SAOUHSC_00982,NA,hypothetical protein
1868,NC_007795.1,gene,954270,955943,+,protein_coding,SAOUHSC_00983,SAOUHSC_00983,NA,2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase
1870,NC_007795.1,gene,955930,956733,+,protein_coding,SAOUHSC_00984,SAOUHSC_00984,NA,2-succinyl-6-hydroxy-2%2C4-cyclohexadiene-1-carboxylate synthase
1872,NC_007795.1,gene,956726,957547,+,protein_coding,SAOUHSC_00985,SAOUHSC_00985,NA,1%2C4-dihydroxy-2-naphthoyl-CoA synthase
1874,NC_007795.1,gene,957786,958115,-,protein_coding,SAOUHSC_00986,SAOUHSC_00986,NA,cysteine protease
1876,NC_007795.1,gene,958153,959334,-,protein_coding,SAOUHSC_00987,SAOUHSC_00987,NA,cysteine protease
1878,NC_007795.1,gene,959416,960426,-,protein_coding,SAOUHSC_00988,SAOUHSC_00988,NA,glutamyl endopeptidase
1880,NC_007795.1,gene,960954,962108,-,protein_coding,SAOUHSC_00989,SAOUHSC_00989,NA,hypothetical protein
1882,NC_007795.1,gene,962304,963314,-,protein_coding,SAOUHSC_00991,SAOUHSC_00991,NA,hypothetical protein
1884,NC_007795.1,gene,963467,963886,+,protein_coding,SAOUHSC_00992,SAOUHSC_00992,NA,MarR family transcriptional regulator
1886,NC_007795.1,gene,963913,964023,+,protein_coding,SAOUHSC_00993,SAOUHSC_00993,NA,hypothetical protein
1888,NC_007795.1,gene,964093,967863,-,protein_coding,SAOUHSC_00994,SAOUHSC_00994,NA,bifunctional autolysin
1890,NC_007795.1,gene,968091,968525,-,protein_coding,SAOUHSC_00995,SAOUHSC_00995,NA,hypothetical protein
1892,NC_007795.1,gene,968680,969150,-,protein_coding,SAOUHSC_00996,SAOUHSC_00996,NA,hypothetical protein
1894,NC_007795.1,gene,969198,970415,-,protein_coding,SAOUHSC_00997,SAOUHSC_00997,NA,hypothetical protein
1896,NC_007795.1,gene,970866,972059,+,protein_coding,SAOUHSC_00998,SAOUHSC_00998,NA,methicillin resistance protein FmtA
1898,NC_007795.1,gene,972596,972874,-,protein_coding,SAOUHSC_00999,SAOUHSC_00999,NA,quinol oxidase subunit IV
1900,NC_007795.1,gene,972883,973488,-,protein_coding,SAOUHSC_01000,SAOUHSC_01000,NA,cytochrome c oxidase subunit III
1902,NC_007795.1,gene,973478,975466,-,protein_coding,SAOUHSC_01001,SAOUHSC_01001,NA,quinol oxidase subunit I
1904,NC_007795.1,gene,975466,976566,-,protein_coding,SAOUHSC_01002,SAOUHSC_01002,NA,quinol oxidase AA3 subunit II
1906,NC_007795.1,gene,976868,976990,+,protein_coding,SAOUHSC_01003,SAOUHSC_01003,NA,hypothetical protein
1908,NC_007795.1,gene,977138,977455,-,protein_coding,SAOUHSC_01005,SAOUHSC_01005,NA,hypothetical protein
1910,NC_007795.1,gene,978261,979121,-,protein_coding,SAOUHSC_01007,SAOUHSC_01007,NA,bifunctional 5%2C10-methylene-tetrahydrofolate dehydrogenase/ 5%2C10-methylene-tetrahydrofolate cyclohydrolase
1912,NC_007795.1,gene,979385,979804,+,protein_coding,SAOUHSC_01008,SAOUHSC_01008,NA,5-(carboxyamino)imidazole ribonucleotide mutase
1914,NC_007795.1,gene,979791,980915,+,protein_coding,SAOUHSC_01009,SAOUHSC_01009,NA,5-(carboxyamino)imidazole ribonucleotide synthase
1916,NC_007795.1,gene,980919,981623,+,protein_coding,SAOUHSC_01010,SAOUHSC_01010,NA,phosphoribosylaminoimidazole-succinocarboxamide synthase
1918,NC_007795.1,gene,981623,981886,+,protein_coding,SAOUHSC_01011,SAOUHSC_01011,NA,phosphoribosylformylglycinamidine synthase PurS
1920,NC_007795.1,gene,981888,982559,+,protein_coding,SAOUHSC_01012,SAOUHSC_01012,NA,phosphoribosylformylglycinamidine synthase I
1922,NC_007795.1,gene,982552,984741,+,protein_coding,SAOUHSC_01013,SAOUHSC_01013,NA,phosphoribosylformylglycinamidine synthase II
1924,NC_007795.1,gene,984720,986204,+,protein_coding,SAOUHSC_01014,SAOUHSC_01014,NA,amidophosphoribosyltransferase
1926,NC_007795.1,gene,986197,987225,+,protein_coding,SAOUHSC_01015,SAOUHSC_01015,NA,phosphoribosylaminoimidazole synthetase
1928,NC_007795.1,gene,987228,987794,+,protein_coding,SAOUHSC_01016,SAOUHSC_01016,NA,phosphoribosylglycinamide formyltransferase
1930,NC_007795.1,gene,987809,989287,+,protein_coding,purH,SAOUHSC_01017,NA,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
1932,NC_007795.1,gene,989309,990556,+,protein_coding,SAOUHSC_01018,SAOUHSC_01018,NA,phosphoribosylamine--glycine ligase
1934,NC_007795.1,gene,990821,991627,-,protein_coding,SAOUHSC_01019,SAOUHSC_01019,NA,hypothetical protein
1936,NC_007795.1,gene,991620,993020,-,protein_coding,SAOUHSC_01021,SAOUHSC_01021,NA,hypothetical protein
1938,NC_007795.1,gene,993035,993610,-,protein_coding,SAOUHSC_01022,SAOUHSC_01022,NA,hypothetical protein
1940,NC_007795.1,gene,993974,994093,+,protein_coding,SAOUHSC_01023,SAOUHSC_01023,NA,hypothetical protein
1942,NC_007795.1,gene,994194,994328,-,protein_coding,SAOUHSC_01024,SAOUHSC_01024,NA,hypothetical protein
1944,NC_007795.1,gene,994480,995775,+,protein_coding,SAOUHSC_01025,SAOUHSC_01025,NA,hypothetical protein
1946,NC_007795.1,gene,996200,997372,+,protein_coding,SAOUHSC_01026,SAOUHSC_01026,NA,hypothetical protein
1948,NC_007795.1,gene,997426,997968,+,protein_coding,SAOUHSC_01027,SAOUHSC_01027,NA,hypothetical protein
1950,NC_007795.1,gene,998122,998388,+,protein_coding,SAOUHSC_01028,SAOUHSC_01028,NA,phosphocarrier protein HPr
1952,NC_007795.1,gene,998391,1000109,+,protein_coding,SAOUHSC_01029,SAOUHSC_01029,NA,phosphoenolpyruvate-protein phosphotransferase
1954,NC_007795.1,gene,1000346,1000579,-,protein_coding,SAOUHSC_01030,SAOUHSC_01030,NA,hypothetical protein
1956,NC_007795.1,gene,1000777,1002138,+,protein_coding,SAOUHSC_01031,SAOUHSC_01031,NA,cytochrome d ubiquinol oxidase subunit I
1958,NC_007795.1,gene,1002135,1003154,+,protein_coding,SAOUHSC_01032,SAOUHSC_01032,NA,cytochrome d ubiquinol oxidase subunit II
1960,NC_007795.1,gene,1003287,1003949,+,protein_coding,SAOUHSC_01034,SAOUHSC_01034,NA,hypothetical protein
1962,NC_007795.1,gene,1003967,1004122,+,protein_coding,SAOUHSC_A00992,SAOUHSC_A00992,NA,hypothetical protein
1964,NC_007795.1,gene,1004298,1005995,-,protein_coding,SAOUHSC_01035,SAOUHSC_01035,NA,hypothetical protein
1966,NC_007795.1,gene,1005995,1006213,-,protein_coding,SAOUHSC_01036,SAOUHSC_01036,NA,hypothetical protein
1968,NC_007795.1,gene,1006242,1006364,-,protein_coding,SAOUHSC_01037,SAOUHSC_01037,NA,hypothetical protein
1970,NC_007795.1,gene,1006694,1007245,-,protein_coding,def,SAOUHSC_01038,NA,peptide deformylase
1972,NC_007795.1,gene,1007610,1008236,+,protein_coding,SAOUHSC_01039,SAOUHSC_01039,NA,hypothetical protein
1974,NC_007795.1,gene,1008407,1009519,+,protein_coding,SAOUHSC_01040,SAOUHSC_01040,NA,pyruvate dehydrogenase complex%2C E1 component subunit alpha
1976,NC_007795.1,gene,1009523,1010500,+,protein_coding,SAOUHSC_01041,SAOUHSC_01041,NA,pyruvate dehydrogenase complex%2C E1 component subunit beta
1978,NC_007795.1,gene,1010591,1011883,+,protein_coding,SAOUHSC_01042,SAOUHSC_01042,NA,branched-chain alpha-keto acid dehydrogenase subunit E2
1980,NC_007795.1,gene,1011887,1013293,+,protein_coding,SAOUHSC_01043,SAOUHSC_01043,NA,dihydrolipoamide dehydrogenase
1982,NC_007795.1,gene,1013461,1013736,+,protein_coding,SAOUHSC_01044,SAOUHSC_01044,NA,hypothetical protein
1984,NC_007795.1,gene,1013880,1014419,+,protein_coding,SAOUHSC_01045,SAOUHSC_01045,NA,hypothetical protein
1986,NC_007795.1,gene,1014432,1015526,+,protein_coding,SAOUHSC_01046,SAOUHSC_01046,NA,ABC transporter
1988,NC_007795.1,gene,1015519,1016316,+,protein_coding,SAOUHSC_01047,SAOUHSC_01047,NA,spermidine/putrescine ABC transporter permease
1990,NC_007795.1,gene,1016322,1017131,+,protein_coding,SAOUHSC_01048,SAOUHSC_01048,NA,spermidine/putrescine ABC transporter permease
1992,NC_007795.1,gene,1017131,1018204,+,protein_coding,SAOUHSC_01049,SAOUHSC_01049,NA,spermidine/putrescine ABC transporter substrate-binding protein
1994,NC_007795.1,gene,1018278,1019297,+,protein_coding,SAOUHSC_01050,SAOUHSC_01050,NA,hypothetical protein
1996,NC_007795.1,gene,1019580,1019999,+,protein_coding,SAOUHSC_01051,SAOUHSC_01051,NA,hypothetical protein
1998,NC_007795.1,gene,1020081,1021433,-,protein_coding,SAOUHSC_01053,SAOUHSC_01053,NA,manganese transport protein MntH
2000,NC_007795.1,gene,1021617,1022231,-,protein_coding,SAOUHSC_01054,SAOUHSC_01054,NA,hypothetical protein
2002,NC_007795.1,gene,1022388,1023215,+,protein_coding,SAOUHSC_01055,SAOUHSC_01055,NA,inositol monophosphatase family protein
2004,NC_007795.1,gene,1023369,1023560,-,protein_coding,SAOUHSC_01055a,SAOUHSC_01055a,NA,membrane protein
2006,NC_007795.1,gene,1023662,1025509,+,protein_coding,SAOUHSC_01058,SAOUHSC_01058,NA,GTP-binding protein TypA
2008,NC_007795.1,gene,1025649,1025816,-,protein_coding,SAOUHSC_01060,SAOUHSC_01060,NA,hypothetical protein
2010,NC_007795.1,gene,1025818,1026300,-,protein_coding,SAOUHSC_01061,SAOUHSC_01061,NA,hypothetical protein
2012,NC_007795.1,gene,1026441,1026716,+,protein_coding,SAOUHSC_01062,SAOUHSC_01062,NA,hypothetical protein
2014,NC_007795.1,gene,1027030,1028256,+,protein_coding,SAOUHSC_01063,SAOUHSC_01063,NA,hypothetical protein
2016,NC_007795.1,gene,1028810,1032262,+,protein_coding,SAOUHSC_01064,SAOUHSC_01064,NA,pyruvate carboxylase
2018,NC_007795.1,gene,1032402,1033472,-,protein_coding,SAOUHSC_01065,SAOUHSC_01065,NA,heme A synthase
2020,NC_007795.1,gene,1033753,1034664,+,protein_coding,SAOUHSC_01066,SAOUHSC_01066,NA,protoheme IX farnesyltransferase
2022,NC_007795.1,gene,1034689,1035150,+,protein_coding,SAOUHSC_01067,SAOUHSC_01067,NA,hypothetical protein
2024,NC_007795.1,gene,1035362,1035565,+,protein_coding,SAOUHSC_01068,SAOUHSC_01068,NA,hypothetical protein
2026,NC_007795.1,gene,1035477,1036514,+,protein_coding,SAOUHSC_01069,SAOUHSC_01069,NA,hypothetical protein
2028,NC_007795.1,gene,1036530,1036964,+,protein_coding,SAOUHSC_01070,SAOUHSC_01070,NA,hypothetical protein
2030,NC_007795.1,gene,1037027,1037953,-,protein_coding,SAOUHSC_01071,SAOUHSC_01071,NA,glycerophosphoryl diester phosphodiesterase
2032,NC_007795.1,gene,1038192,1038446,+,protein_coding,SAOUHSC_01072,SAOUHSC_01072,NA,hypothetical protein
2034,NC_007795.1,gene,1038449,1038838,-,protein_coding,SAOUHSC_01073,SAOUHSC_01073,NA,hypothetical protein
2036,NC_007795.1,gene,1038980,1039450,+,protein_coding,SAOUHSC_01074,SAOUHSC_01074,NA,hypothetical protein
2038,NC_007795.1,gene,1039452,1039934,+,protein_coding,coaD,SAOUHSC_01075,NA,phosphopantetheine adenylyltransferase
2040,NC_007795.1,gene,1039996,1041135,-,protein_coding,SAOUHSC_01076,SAOUHSC_01076,NA,hypothetical protein
2042,NC_007795.1,gene,1041262,1041819,+,protein_coding,SAOUHSC_01077,SAOUHSC_01077,NA,hypothetical protein
2044,NC_007795.1,pseudogene,1041899,1042073,+,pseudogene,SAOUHSC_01078,SAOUHSC_01078,NA,NA
2045,NC_007795.1,gene,1042227,1044164,-,protein_coding,SAOUHSC_01079,SAOUHSC_01079,NA,neurofilament protein
2047,NC_007795.1,gene,1044368,1045420,-,protein_coding,SAOUHSC_01081,SAOUHSC_01081,NA,hypothetical protein
2049,NC_007795.1,gene,1045629,1046312,+,protein_coding,SAOUHSC_01082,SAOUHSC_01082,NA,hypothetical protein
2051,NC_007795.1,gene,1046312,1047388,+,protein_coding,SAOUHSC_01084,SAOUHSC_01084,NA,hypothetical protein
2053,NC_007795.1,gene,1047415,1048263,+,protein_coding,SAOUHSC_01085,SAOUHSC_01085,NA,hypothetical protein
2055,NC_007795.1,gene,1048276,1049052,+,protein_coding,SAOUHSC_01086,SAOUHSC_01086,NA,iron compound ABC transporter permease
2057,NC_007795.1,gene,1048947,1049240,+,protein_coding,SAOUHSC_01087,SAOUHSC_01087,NA,iron compound ABC transporter permease
2059,NC_007795.1,gene,1049302,1050036,+,protein_coding,SAOUHSC_01088,SAOUHSC_01088,NA,hypothetical protein
2061,NC_007795.1,gene,1050055,1050378,+,protein_coding,SAOUHSC_01089,SAOUHSC_01089,NA,heme-degrading monooxygenase IsdG
2063,NC_007795.1,gene,1050415,1050522,+,protein_coding,SAOUHSC_01090,SAOUHSC_01090,NA,hypothetical protein
2065,NC_007795.1,gene,1050762,1051502,+,protein_coding,SAOUHSC_01091,SAOUHSC_01091,NA,hypothetical protein
2067,NC_007795.1,gene,1051883,1052941,+,protein_coding,pheS,SAOUHSC_01092,NA,phenylalanyl-tRNA synthetase subunit alpha
2069,NC_007795.1,gene,1052941,1055343,+,protein_coding,pheT,SAOUHSC_01093,NA,phenylalanyl-tRNA synthetase subunit beta
2071,NC_007795.1,gene,1055514,1056452,-,protein_coding,SAOUHSC_01095,SAOUHSC_01095,NA,ribonuclease HIII
2073,NC_007795.1,gene,1056822,1057082,+,protein_coding,SAOUHSC_01096,SAOUHSC_01096,NA,hypothetical protein
2075,NC_007795.1,gene,1057090,1057611,+,protein_coding,SAOUHSC_01097,SAOUHSC_01097,NA,hypothetical protein
2077,NC_007795.1,gene,1057684,1059396,+,protein_coding,SAOUHSC_01098,SAOUHSC_01098,NA,hypothetical protein
2079,NC_007795.1,gene,1059406,1061754,+,protein_coding,SAOUHSC_01099,SAOUHSC_01099,NA,recombination and DNA strand exchange inhibitor protein
2081,NC_007795.1,gene,1061927,1062241,+,protein_coding,SAOUHSC_01100,SAOUHSC_01100,NA,thioredoxin
2083,NC_007795.1,gene,1062304,1062399,-,protein_coding,SAOUHSC_01101,SAOUHSC_01101,NA,hypothetical protein
2085,NC_007795.1,gene,1062565,1064346,+,protein_coding,uvrC,SAOUHSC_01102,NA,excinuclease ABC subunit C
2087,NC_007795.1,gene,1064670,1065284,+,protein_coding,SAOUHSC_01103,SAOUHSC_01103,NA,succinate dehydrogenase cytochrome b-558 subunit
2089,NC_007795.1,gene,1065336,1067102,+,protein_coding,sdhA,SAOUHSC_01104,NA,succinate dehydrogenase flavoprotein subunit
2091,NC_007795.1,gene,1067102,1067917,+,protein_coding,sdhB,SAOUHSC_01105,NA,succinate dehydrogenase iron-sulfur subunit
2093,NC_007795.1,gene,1068153,1068953,+,protein_coding,SAOUHSC_01106,SAOUHSC_01106,NA,glutamate racemase
2095,NC_007795.1,gene,1068965,1069552,+,protein_coding,SAOUHSC_01107,SAOUHSC_01107,NA,nucleoside-triphosphatase
2097,NC_007795.1,gene,1069545,1070048,+,protein_coding,SAOUHSC_01108,SAOUHSC_01108,NA,hypothetical protein
2099,NC_007795.1,gene,1070176,1070343,+,protein_coding,SAOUHSC_01109,SAOUHSC_01109,NA,hypothetical protein
2101,NC_007795.1,gene,1070537,1070866,+,protein_coding,SAOUHSC_01110,SAOUHSC_01110,NA,fibrinogen-binding protein-like protein
2103,NC_007795.1,gene,1071183,1071275,-,protein_coding,SAOUHSC_01111,SAOUHSC_01111,NA,hypothetical protein
2105,NC_007795.1,gene,1071235,1071636,-,protein_coding,SAOUHSC_01112,SAOUHSC_01112,NA,formyl peptide receptor-like 1 inhibitory protein
2107,NC_007795.1,gene,1072308,1072814,+,protein_coding,SAOUHSC_01113,SAOUHSC_01113,NA,hypothetical protein
2109,NC_007795.1,gene,1073073,1073570,+,protein_coding,SAOUHSC_01114,SAOUHSC_01114,NA,fibrinogen-binding protein
2111,NC_007795.1,gene,1073724,1074074,+,protein_coding,SAOUHSC_01115,SAOUHSC_01115,NA,hypothetical protein
2113,NC_007795.1,gene,1074500,1074745,+,protein_coding,SAOUHSC_01118,SAOUHSC_01118,NA,hypothetical protein
2115,NC_007795.1,gene,1074896,1075081,-,protein_coding,SAOUHSC_01119,SAOUHSC_01119,NA,hypothetical protein
2117,NC_007795.1,gene,1075291,1075509,-,protein_coding,SAOUHSC_A01081,SAOUHSC_A01081,NA,hypothetical protein
2119,NC_007795.1,gene,1075703,1075936,-,protein_coding,SAOUHSC_01120,SAOUHSC_01120,NA,hypothetical protein
2121,NC_007795.1,gene,1076413,1077372,-,protein_coding,SAOUHSC_01121,SAOUHSC_01121,NA,alpha-hemolysin
2123,NC_007795.1,gene,1078045,1078191,+,protein_coding,SAOUHSC_01122,SAOUHSC_01122,NA,hypothetical protein
2125,NC_007795.1,gene,1078148,1078372,+,protein_coding,SAOUHSC_01123,SAOUHSC_01123,NA,hypothetical protein
2127,NC_007795.1,gene,1078816,1079532,-,protein_coding,SAOUHSC_01124,SAOUHSC_01124,NA,superantigen-like protein
2129,NC_007795.1,gene,1079640,1080365,-,protein_coding,SAOUHSC_01125,SAOUHSC_01125,NA,superantigen-like protein
2131,NC_007795.1,gene,1080460,1081185,-,protein_coding,SAOUHSC_01127,SAOUHSC_01127,NA,superantigen-like protein
2133,NC_007795.1,gene,1081623,1082624,+,protein_coding,SAOUHSC_01128,SAOUHSC_01128,NA,ornithine carbamoyltransferase
2135,NC_007795.1,gene,1082647,1083579,+,protein_coding,SAOUHSC_01129,SAOUHSC_01129,NA,carbamate kinase
2137,NC_007795.1,gene,1083817,1085307,+,protein_coding,SAOUHSC_01130,SAOUHSC_01130,NA,hypothetical protein
2139,NC_007795.1,gene,1085615,1085842,+,protein_coding,SAOUHSC_01131,SAOUHSC_01131,NA,hypothetical protein
2141,NC_007795.1,gene,1086147,1087094,-,protein_coding,SAOUHSC_01133,SAOUHSC_01133,NA,hypothetical protein
2143,NC_007795.1,gene,1087343,1087531,+,protein_coding,SAOUHSC_01134,SAOUHSC_01134,NA,hypothetical protein
2145,NC_007795.1,gene,1088006,1088079,-,tRNA,SAOUHSC_T0006,SAOUHSC_T0006,NA,NA
2148,NC_007795.1,gene,1088443,1088577,+,protein_coding,SAOUHSC_01135,SAOUHSC_01135,NA,hypothetical protein
2150,NC_007795.1,gene,1088634,1088768,+,protein_coding,SAOUHSC_01136,SAOUHSC_01136,NA,hypothetical protein
2152,NC_007795.1,gene,1088892,1089587,+,protein_coding,SAOUHSC_01137,SAOUHSC_01137,NA,hypothetical protein
2154,NC_007795.1,gene,1089696,1090136,-,protein_coding,SAOUHSC_01138,SAOUHSC_01138,NA,hypothetical protein
2156,NC_007795.1,gene,1090331,1090558,+,protein_coding,SAOUHSC_01139,SAOUHSC_01139,NA,hypothetical protein
2158,NC_007795.1,gene,1090750,1091952,+,protein_coding,SAOUHSC_01141,SAOUHSC_01141,NA,hypothetical protein
2160,NC_007795.1,gene,1092096,1092527,+,protein_coding,SAOUHSC_01142,SAOUHSC_01142,NA,cell division protein MraZ
2162,NC_007795.1,gene,1092564,1093478,+,protein_coding,mraW,SAOUHSC_01143,NA,16S rRNA (cytosine(1402)-N(4))-methyltransferase
2164,NC_007795.1,gene,1093492,1093893,+,protein_coding,SAOUHSC_01144,SAOUHSC_01144,NA,cell division protein
