,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
2308,NC_007618.1,gene,1079515,1080081,+,protein_coding,BAB_RS21260,BAB_RS21260,BAB1_1114,TetR/AcrR family transcriptional regulator
2310,NC_007618.1,gene,1080118,1081251,-,protein_coding,BAB_RS21265,BAB_RS21265,BAB1_1115,tRNA guanosine(34) transglycosylase Tgt
2312,NC_007618.1,gene,1081248,1082339,-,protein_coding,BAB_RS21270,BAB_RS21270,BAB1_1116,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA
2314,NC_007618.1,gene,1082461,1082967,-,protein_coding,BAB_RS21275,BAB_RS21275,BAB1_1117,peptidylprolyl isomerase
2316,NC_007618.1,gene,1083030,1083620,-,protein_coding,BAB_RS21280,BAB_RS21280,BAB1_1118,peptidyl-prolyl cis-trans isomerase
2318,NC_007618.1,gene,1083641,1084135,-,protein_coding,BAB_RS21285,BAB_RS21285,BAB1_1119,phosphopantetheine adenylyltransferase
2320,NC_007618.1,gene,1084646,1087414,-,protein_coding,BAB_RS21295,BAB_RS21295,BAB1_1121,DNA gyrase subunit A
2322,NC_007618.1,gene,1087702,1088331,+,protein_coding,BAB_RS21300,BAB_RS21300,BAB1_1122,MarC family protein
2324,NC_007618.1,gene,1088422,1089000,-,protein_coding,BAB_RS21305,BAB_RS21305,BAB1_1123,ribose 1%2C5-bisphosphate phosphokinase PhnN
2326,NC_007618.1,gene,1089187,1089948,+,protein_coding,BAB_RS21310,BAB_RS21310,BAB1_1124,phosphonate metabolism transcriptional regulator PhnF
2328,NC_007618.1,gene,1090091,1090492,+,protein_coding,BAB_RS21315,BAB_RS21315,NA,hypothetical protein
2330,NC_007618.1,gene,1090544,1090744,+,protein_coding,BAB_RS32625,BAB_RS32625,NA,hypothetical protein
2332,NC_007618.1,gene,1090648,1091154,-,protein_coding,BAB_RS21320,BAB_RS21320,BAB1_1126,single-stranded DNA-binding protein
2334,NC_007618.1,gene,1091722,1091922,+,protein_coding,BAB_RS32630,BAB_RS32630,BAB1_1127,hypothetical protein
2336,NC_007618.1,gene,1092053,1094977,+,protein_coding,BAB_RS21325,BAB_RS21325,BAB1_1128,excinuclease ABC subunit A
2338,NC_007618.1,gene,1095164,1095439,-,protein_coding,BAB_RS21330,BAB_RS21330,BAB1_1129,HU family DNA-binding protein
2340,NC_007618.1,gene,1095620,1098058,-,protein_coding,BAB_RS21335,BAB_RS21335,BAB1_1130,Lon protease
2342,NC_007618.1,gene,1098490,1099764,-,protein_coding,BAB_RS21340,BAB_RS21340,BAB1_1131,ATP-dependent Clp protease ATP-binding subunit ClpX
2344,NC_007618.1,gene,1100146,1100775,-,protein_coding,clpP,BAB_RS21345,BAB1_1132,ATP-dependent Clp protease proteolytic subunit
2346,NC_007618.1,gene,1100880,1102298,-,protein_coding,BAB_RS21350,BAB_RS21350,BAB1_1133,GTPase HflX
2348,NC_007618.1,gene,1102489,1102725,-,protein_coding,BAB_RS21355,BAB_RS21355,BAB1_1134,RNA-binding protein Hfq
2350,NC_007618.1,gene,1102731,1102970,-,protein_coding,BAB_RS32635,BAB_RS32635,BAB1_1135,hypothetical protein
2352,NC_007618.1,gene,1102954,1103697,-,protein_coding,BAB_RS21360,BAB_RS21360,NA,hypothetical protein
2354,NC_007618.1,gene,1103833,1105209,-,protein_coding,BAB_RS21365,BAB_RS21365,BAB1_1137,Trk system potassium transporter TrkA
2356,NC_007618.1,gene,1105234,1106595,-,protein_coding,BAB_RS21370,BAB_RS21370,BAB1_1138,sigma-54-dependent Fis family transcriptional regulator
2358,NC_007618.1,gene,1106597,1108921,-,protein_coding,BAB_RS21375,BAB_RS21375,BAB1_1139,two-component sensor histidine kinase
2360,NC_007618.1,gene,1109012,1110487,-,protein_coding,BAB_RS21380,BAB_RS21380,BAB1_1140,nitrogen regulation protein NR(I)
2362,NC_007618.1,gene,1110484,1111626,-,protein_coding,BAB_RS21385,BAB_RS21385,BAB1_1141,two-component sensor histidine kinase
2364,NC_007618.1,gene,1111626,1112627,-,protein_coding,BAB_RS21390,BAB_RS21390,BAB1_1142,tRNA dihydrouridine synthase DusB
2366,NC_007618.1,gene,1112651,1113994,+,protein_coding,ispDF,BAB_RS21395,BAB1_1143,bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
2368,NC_007618.1,gene,1113991,1114488,+,protein_coding,BAB_RS21400,BAB_RS21400,BAB1_1144,CinA family protein
2370,NC_007618.1,pseudogene,1114565,1115307,+,pseudogene,BAB_RS21405,BAB_RS21405,NA,short-chain dehydrogenase
2372,NC_007618.1,gene,1115366,1115824,-,protein_coding,BAB_RS21410,BAB_RS21410,BAB1_1146,ubiquinone-binding protein
2374,NC_007618.1,gene,1115830,1116798,-,protein_coding,BAB_RS21415,BAB_RS21415,BAB1_1147,lipoyl synthase
2376,NC_007618.1,gene,1116908,1117105,-,protein_coding,BAB_RS21420,BAB_RS21420,BAB1_1148,hypothetical protein
2378,NC_007618.1,gene,1117188,1118651,-,protein_coding,BAB_RS21425,BAB_RS21425,BAB1_1149,dihydrolipoyl dehydrogenase
2380,NC_007618.1,gene,1118734,1120077,-,protein_coding,BAB_RS21430,BAB_RS21430,BAB1_1150,pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
2382,NC_007618.1,gene,1120095,1121480,-,protein_coding,BAB_RS21435,BAB_RS21435,BAB1_1151,pyruvate dehydrogenase complex E1 component subunit beta
2384,NC_007618.1,gene,1121499,1122539,-,protein_coding,BAB_RS21440,BAB_RS21440,BAB1_1152,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
2386,NC_007618.1,gene,1122678,1123007,-,protein_coding,BAB_RS21445,BAB_RS21445,BAB1_1153,cell division protein
2388,NC_007618.1,gene,1123279,1123860,-,protein_coding,BAB_RS21450,BAB_RS21450,BAB1_1154,class I SAM-dependent methyltransferase
2390,NC_007618.1,gene,1124197,1125474,-,protein_coding,BAB_RS21455,BAB_RS21455,BAB1_1155,enolase
2392,NC_007618.1,gene,1125661,1126494,-,protein_coding,BAB_RS21460,BAB_RS21460,BAB1_1156,2-dehydro-3-deoxyphosphooctonate aldolase
2394,NC_007618.1,gene,1126600,1128228,-,protein_coding,BAB_RS21465,BAB_RS21465,BAB1_1157,CTP synthetase
2396,NC_007618.1,gene,1128498,1129190,-,protein_coding,BAB_RS21470,BAB_RS21470,BAB1_1159,L%2CD-transpeptidase
2398,NC_007618.1,gene,1129444,1129890,-,protein_coding,BAB_RS21475,BAB_RS21475,BAB1_1160,preprotein translocase subunit SecG
2400,NC_007618.1,gene,1129990,1130754,-,protein_coding,BAB_RS21480,BAB_RS21480,BAB1_1161,triose-phosphate isomerase
2402,NC_007618.1,gene,1130751,1130828,-,protein_coding,BAB_RS32640,BAB_RS32640,NA,hypothetical protein
2404,NC_007618.1,gene,1130973,1132859,+,protein_coding,BAB_RS21485,BAB_RS21485,BAB1_1162,peptidyl-prolyl cis-trans isomerase
2406,NC_007618.1,gene,1132874,1133893,+,protein_coding,BAB_RS21490,BAB_RS21490,BAB1_1163,anthranilate phosphoribosyltransferase
2408,NC_007618.1,gene,1133910,1134716,+,protein_coding,BAB_RS21495,BAB_RS21495,BAB1_1164,indole-3-glycerol-phosphate synthase
2410,NC_007618.1,gene,1134713,1135210,+,protein_coding,BAB_RS21500,BAB_RS21500,BAB1_1165,cyclic pyranopterin monophosphate synthase MoaC
2412,NC_007618.1,gene,1135306,1136520,+,protein_coding,BAB_RS21505,BAB_RS21505,BAB1_1166,molybdopterin molybdenumtransferase MoeA
2414,NC_007618.1,gene,1136768,1137490,+,protein_coding,BAB_RS21510,BAB_RS21510,BAB1_1167,LexA repressor
2416,NC_007618.1,gene,1137484,1140015,-,protein_coding,BAB_RS21515,BAB_RS21515,BAB1_1168,competence protein ComEC
2418,NC_007618.1,gene,1140236,1141657,+,protein_coding,BAB_RS21520,BAB_RS21520,BAB1_1169,glutamate--tRNA ligase
2420,NC_007618.1,gene,1141886,1143178,+,protein_coding,BAB_RS21525,BAB_RS21525,BAB1_1170,citrate (Si)-synthase
2422,NC_007618.1,gene,1143351,1144538,-,protein_coding,BAB_RS21530,BAB_RS21530,BAB1_1171,lipid-A-disaccharide synthase
2424,NC_007618.1,gene,1144535,1145437,-,protein_coding,BAB_RS21535,BAB_RS21535,BAB1_1172,DUF1009 domain-containing protein
2426,NC_007618.1,gene,1145418,1146254,-,protein_coding,BAB_RS21540,BAB_RS21540,BAB1_1173,acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2428,NC_007618.1,gene,1146263,1146736,-,protein_coding,BAB_RS21545,BAB_RS21545,BAB1_1174,beta-hydroxyacyl-ACP dehydratase
2430,NC_007618.1,gene,1146729,1147784,-,protein_coding,BAB_RS21550,BAB_RS21550,BAB1_1175,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
2432,NC_007618.1,gene,1147838,1150183,-,protein_coding,BAB_RS21555,BAB_RS21555,BAB1_1176,outer membrane protein assembly factor BamA
2434,NC_007618.1,gene,1150519,1151658,-,protein_coding,BAB_RS21560,BAB_RS21560,BAB1_1178,zinc metalloprotease
2436,NC_007618.1,gene,1151725,1152537,-,protein_coding,BAB_RS21565,BAB_RS21565,BAB1_1179,phosphatidate cytidylyltransferase
2438,NC_007618.1,gene,1152641,1153405,-,protein_coding,BAB_RS21570,BAB_RS21570,BAB1_1180,isoprenyl transferase
2440,NC_007618.1,gene,1153450,1154010,-,protein_coding,BAB_RS21575,BAB_RS21575,BAB1_1181,ribosome-recycling factor
2442,NC_007618.1,gene,1154046,1154768,-,protein_coding,BAB_RS21580,BAB_RS21580,BAB1_1182,UMP kinase
2444,NC_007618.1,gene,1154935,1155852,-,protein_coding,BAB_RS21585,BAB_RS21585,BAB1_1183,elongation factor Ts
2446,NC_007618.1,gene,1156042,1156812,-,protein_coding,BAB_RS21590,BAB_RS21590,BAB1_1184,30S ribosomal protein S2
2448,NC_007618.1,gene,1157106,1157528,-,protein_coding,BAB_RS21595,BAB_RS21595,NA,DUF4440 domain-containing protein
2450,NC_007618.1,gene,1157640,1158482,-,protein_coding,BAB_RS21600,BAB_RS21600,BAB1_1186,DUF1849 domain-containing protein
2452,NC_007618.1,gene,1158626,1159090,+,protein_coding,BAB_RS21605,BAB_RS21605,BAB1_1187,RidA family protein
2454,NC_007618.1,gene,1159092,1159832,+,protein_coding,BAB_RS21610,BAB_RS21610,BAB1_1188,glycerophosphoryl diester phosphodiesterase
2456,NC_007618.1,gene,1159887,1161074,+,protein_coding,BAB_RS21615,BAB_RS21615,BAB1_1189,GNAT family N-acetyltransferase
2458,NC_007618.1,gene,1161146,1161568,+,protein_coding,BAB_RS21620,BAB_RS21620,BAB1_1190,HIT family protein
2460,NC_007618.1,gene,1161675,1164149,-,protein_coding,BAB_RS21625,BAB_RS21625,BAB1_1191,ATP-dependent Clp protease ATP-binding subunit ClpA
2462,NC_007618.1,gene,1164156,1164506,-,protein_coding,BAB_RS21630,BAB_RS21630,NA,ATP-dependent Clp protease adaptor ClpS
2464,NC_007618.1,gene,1164567,1164758,+,protein_coding,BAB_RS32645,BAB_RS32645,NA,hypothetical protein
2466,NC_007618.1,gene,1164992,1166410,+,protein_coding,BAB_RS21635,BAB_RS21635,BAB1_1193,D-alanyl-D-alanine carboxypeptidase
2468,NC_007618.1,gene,1166490,1166783,+,protein_coding,BAB_RS21640,BAB_RS21640,BAB1_1194,hypothetical protein
2470,NC_007618.1,gene,1166897,1167334,-,protein_coding,BAB_RS21645,BAB_RS21645,BAB1_1195,DUF1489 domain-containing protein
2472,NC_007618.1,gene,1167423,1168742,-,protein_coding,BAB_RS21650,BAB_RS21650,NA,L-serine ammonia-lyase
2474,NC_007618.1,pseudogene,1168741,1168827,-,pseudogene,BAB_RS32650,BAB_RS32650,NA,hypothetical protein
2476,NC_007618.1,gene,1169349,1170143,-,protein_coding,BAB_RS21655,BAB_RS21655,BAB1_1199,YdcF family protein
2478,NC_007618.1,gene,1170318,1171289,+,protein_coding,BAB_RS21660,BAB_RS21660,BAB1_1200,DUF1624 domain-containing protein
2480,NC_007618.1,gene,1171300,1171686,-,protein_coding,BAB_RS21665,BAB_RS21665,BAB1_1201,MerR family DNA-binding transcriptional regulator
2482,NC_007618.1,gene,1171924,1172289,+,protein_coding,BAB_RS21670,BAB_RS21670,BAB1_1202,hypothetical protein
2484,NC_007618.1,pseudogene,1172304,1172650,+,pseudogene,BAB_RS21675,BAB_RS21675,BAB1_1204,VanZ family protein
2486,NC_007618.1,gene,1172721,1173035,+,protein_coding,BAB_RS21680,BAB_RS21680,NA,hypothetical protein
2488,NC_007618.1,gene,1173480,1173947,+,protein_coding,BAB_RS21685,BAB_RS21685,BAB1_1206,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
2490,NC_007618.1,gene,1174286,1174828,+,protein_coding,BAB_RS21695,BAB_RS21695,NA,DUF924 domain-containing protein
2492,NC_007618.1,gene,1174831,1176243,-,protein_coding,BAB_RS21700,BAB_RS21700,BAB1_1209,XRE family transcriptional regulator
2494,NC_007618.1,gene,1176394,1177926,+,protein_coding,BAB_RS21705,BAB_RS21705,BAB1_1210,acyl-CoA carboxylase subunit beta
2496,NC_007618.1,gene,1178011,1180014,+,protein_coding,BAB_RS21710,BAB_RS21710,BAB1_1211,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
2498,NC_007618.1,gene,1180075,1182213,+,protein_coding,BAB_RS21715,BAB_RS21715,BAB1_1212,methylmalonyl-CoA mutase
2500,NC_007618.1,gene,1182320,1182682,-,protein_coding,BAB_RS21720,BAB_RS21720,BAB1_1213,hypothetical protein
2502,NC_007618.1,gene,1182869,1184917,-,protein_coding,BAB_RS21725,BAB_RS21725,BAB1_1214,DUF3394 domain-containing protein
2504,NC_007618.1,gene,1185154,1186143,-,protein_coding,BAB_RS21730,BAB_RS21730,BAB1_1216,hypothetical protein
2506,NC_007618.1,gene,1186289,1187122,-,protein_coding,BAB_RS21735,BAB_RS21735,BAB1_1217,glutamate racemase
2508,NC_007618.1,gene,1187119,1187949,-,protein_coding,BAB_RS21740,BAB_RS21740,BAB1_1218,RNA methyltransferase
2510,NC_007618.1,gene,1188129,1188713,+,protein_coding,BAB_RS21745,BAB_RS21745,BAB1_1219,protease
2512,NC_007618.1,gene,1188802,1189212,+,protein_coding,BAB_RS21750,BAB_RS21750,BAB1_1220,hypothetical protein
2514,NC_007618.1,gene,1189340,1190554,+,protein_coding,BAB_RS21755,BAB_RS21755,BAB1_1221,isocitrate dehydrogenase (NADP(+))
2516,NC_007618.1,gene,1190776,1192221,+,protein_coding,BAB_RS21760,BAB_RS21760,BAB1_1222,alkaline phosphatase
2518,NC_007618.1,gene,1192373,1195030,-,protein_coding,BAB_RS21765,BAB_RS21765,BAB1_1223,alanine--tRNA ligase
2520,NC_007618.1,gene,1195423,1196508,-,protein_coding,BAB_RS21770,BAB_RS21770,BAB1_1224,DNA recombination/repair protein RecA
2522,NC_007618.1,gene,1196839,1197501,-,protein_coding,BAB_RS21775,BAB_RS21775,BAB1_1226,cell envelope biogenesis protein OmpA
2524,NC_007618.1,gene,1197588,1198172,-,protein_coding,BAB_RS21780,BAB_RS21780,BAB1_1227,membrane protein
2526,NC_007618.1,gene,1198296,1199609,-,protein_coding,BAB_RS21785,BAB_RS21785,BAB1_1228,replication-associated recombination protein A
2528,NC_007618.1,gene,1199756,1201180,-,protein_coding,BAB_RS21790,BAB_RS21790,BAB1_1229,PDZ domain-containing protein
2530,NC_007618.1,gene,1201460,1201888,-,protein_coding,BAB_RS21795,BAB_RS21795,BAB1_1230,50S ribosomal protein L17
2532,NC_007618.1,gene,1201841,1202068,+,protein_coding,BAB_RS32655,BAB_RS32655,NA,hypothetical protein
2534,NC_007618.1,gene,1202050,1203063,-,protein_coding,BAB_RS21800,BAB_RS21800,BAB1_1231,DNA-directed RNA polymerase subunit alpha
2536,NC_007618.1,gene,1203179,1203568,-,protein_coding,BAB_RS21805,BAB_RS21805,BAB1_1232,30S ribosomal protein S11
2538,NC_007618.1,gene,1203696,1204064,-,protein_coding,BAB_RS21810,BAB_RS21810,BAB1_1233,30S ribosomal protein S13
2540,NC_007618.1,gene,1204373,1204957,-,protein_coding,BAB_RS21815,BAB_RS21815,BAB1_1234,adenylate kinase
2542,NC_007618.1,gene,1204954,1206294,-,protein_coding,BAB_RS21820,BAB_RS21820,BAB1_1235,preprotein translocase subunit SecY
2544,NC_007618.1,gene,1206455,1206925,-,protein_coding,BAB_RS21825,BAB_RS21825,BAB1_1236,50S ribosomal protein L15
2546,NC_007618.1,gene,1206946,1207143,-,protein_coding,BAB_RS21830,BAB_RS21830,BAB1_1237,50S ribosomal protein L30
2548,NC_007618.1,gene,1207261,1207821,-,protein_coding,BAB_RS21835,BAB_RS21835,BAB1_1238,30S ribosomal protein S5
2550,NC_007618.1,gene,1207863,1208225,-,protein_coding,BAB_RS21840,BAB_RS21840,BAB1_1239,50S ribosomal protein L18
2552,NC_007618.1,gene,1208238,1208771,-,protein_coding,BAB_RS21845,BAB_RS21845,BAB1_1240,50S ribosomal protein L6
2554,NC_007618.1,gene,1208810,1209208,-,protein_coding,BAB_RS21850,BAB_RS21850,BAB1_1241,30S ribosomal protein S8
2556,NC_007618.1,gene,1209219,1209524,-,protein_coding,BAB_RS21855,BAB_RS21855,BAB1_1242,30S ribosomal protein S14
2558,NC_007618.1,gene,1209552,1210109,-,protein_coding,BAB_RS21860,BAB_RS21860,BAB1_1243,50S ribosomal protein L5
2560,NC_007618.1,gene,1210102,1210413,-,protein_coding,BAB_RS21865,BAB_RS21865,BAB1_1244,50S ribosomal protein L24
2562,NC_007618.1,gene,1210426,1210794,-,protein_coding,BAB_RS21870,BAB_RS21870,BAB1_1245,50S ribosomal protein L14
2564,NC_007618.1,gene,1210863,1211105,-,protein_coding,BAB_RS21875,BAB_RS21875,BAB1_1246,30S ribosomal protein S17
2566,NC_007618.1,gene,1211118,1211318,-,protein_coding,BAB_RS21880,BAB_RS21880,BAB1_1247,50S ribosomal protein L29
2568,NC_007618.1,gene,1211331,1211744,-,protein_coding,BAB_RS21885,BAB_RS21885,BAB1_1248,50S ribosomal protein L16
2570,NC_007618.1,gene,1211783,1212493,-,protein_coding,BAB_RS21890,BAB_RS21890,BAB1_1249,30S ribosomal protein S3
2572,NC_007618.1,gene,1212493,1212882,-,protein_coding,BAB_RS21895,BAB_RS21895,BAB1_1250,50S ribosomal protein L22
2574,NC_007618.1,gene,1212885,1213163,-,protein_coding,BAB_RS21900,BAB_RS21900,BAB1_1251,30S ribosomal protein S19
2576,NC_007618.1,gene,1213179,1214012,-,protein_coding,BAB_RS21905,BAB_RS21905,BAB1_1252,50S ribosomal protein L2
2578,NC_007618.1,gene,1214034,1214327,-,protein_coding,BAB_RS21910,BAB_RS21910,BAB1_1253,50S ribosomal protein L23
2580,NC_007618.1,gene,1214324,1214944,-,protein_coding,BAB_RS21915,BAB_RS21915,BAB1_1254,50S ribosomal protein L4
2582,NC_007618.1,gene,1214944,1215657,-,protein_coding,BAB_RS21920,BAB_RS21920,BAB1_1255,50S ribosomal protein L3
2584,NC_007618.1,gene,1215687,1215995,-,protein_coding,BAB_RS21925,BAB_RS21925,BAB1_1256,30S ribosomal protein S10
2586,NC_007618.1,gene,1216056,1217231,-,protein_coding,BAB_RS21930,BAB_RS21930,BAB1_1257,elongation factor Tu
2588,NC_007618.1,gene,1217295,1219379,-,protein_coding,BAB_RS21935,BAB_RS21935,BAB1_1258,elongation factor G
2590,NC_007618.1,gene,1219410,1219880,-,protein_coding,BAB_RS21940,BAB_RS21940,BAB1_1259,30S ribosomal protein S7
2592,NC_007618.1,gene,1219947,1220318,-,protein_coding,BAB_RS21945,BAB_RS21945,BAB1_1260,30S ribosomal protein S12
2594,NC_007618.1,gene,1220830,1221120,+,protein_coding,BAB_RS21950,BAB_RS21950,BAB1_1262,hypothetical protein
2596,NC_007618.1,gene,1221227,1225429,-,protein_coding,BAB_RS21955,BAB_RS21955,BAB1_1263,DNA-directed RNA polymerase subunit beta'
2598,NC_007618.1,gene,1225578,1229711,-,protein_coding,BAB_RS21960,BAB_RS21960,BAB1_1264,DNA-directed RNA polymerase subunit beta
2600,NC_007618.1,gene,1229919,1230293,-,protein_coding,BAB_RS21965,BAB_RS21965,BAB1_1265,50S ribosomal protein L7/L12
2602,NC_007618.1,gene,1230345,1230863,-,protein_coding,BAB_RS21970,BAB_RS21970,BAB1_1266,50S ribosomal protein L10
2604,NC_007618.1,gene,1231254,1231955,-,protein_coding,BAB_RS21975,BAB_RS21975,BAB1_1267,50S ribosomal protein L1
2606,NC_007618.1,gene,1231960,1232388,-,protein_coding,BAB_RS21980,BAB_RS21980,BAB1_1268,50S ribosomal protein L11
2608,NC_007618.1,gene,1232591,1233118,-,protein_coding,BAB_RS21985,BAB_RS21985,BAB1_1269,transcription termination/antitermination protein NusG
2610,NC_007618.1,gene,1233142,1233342,-,protein_coding,BAB_RS21990,BAB_RS21990,BAB1_1270,preprotein translocase subunit SecE
2612,NC_007618.1,gene,1233833,1233908,-,tRNA,BAB_RS21995,BAB_RS21995,BAB1_2208,NA
2615,NC_007618.1,gene,1234016,1235191,-,protein_coding,BAB_RS22000,BAB_RS22000,BAB1_1271,elongation factor Tu
2617,NC_007618.1,gene,1235142,1235342,+,protein_coding,BAB_RS32660,BAB_RS32660,BAB1_1272,hypothetical protein
2619,NC_007618.1,gene,1235331,1235404,-,tRNA,BAB_RS22005,BAB_RS22005,BAB1_2209,NA
2622,NC_007618.1,gene,1235429,1235513,-,tRNA,BAB_RS22010,BAB_RS22010,BAB1_2210,NA
2625,NC_007618.1,gene,1235822,1236682,+,protein_coding,BAB_RS22015,BAB_RS22015,NA,RNA methyltransferase
2627,NC_007618.1,gene,1236743,1237174,-,protein_coding,BAB_RS22020,BAB_RS22020,BAB1_1274,CBS domain-containing protein
2629,NC_007618.1,gene,1237345,1238073,-,protein_coding,BAB_RS22025,BAB_RS22025,BAB1_1275,rhomboid family intramembrane serine protease
2631,NC_007618.1,gene,1238465,1239106,+,protein_coding,BAB_RS22030,BAB_RS22030,BAB1_1277,PAS domain-containing protein
2633,NC_007618.1,gene,1239350,1239955,+,protein_coding,BAB_RS22035,BAB_RS22035,BAB1_1278,hypothetical protein
2635,NC_007618.1,gene,1240034,1240561,-,protein_coding,BAB_RS22040,BAB_RS22040,BAB1_1279,gamma carbonic anhydrase family protein
2637,NC_007618.1,gene,1240832,1241038,-,protein_coding,BAB_RS22045,BAB_RS22045,BAB1_1280,DUF3126 domain-containing protein
2639,NC_007618.1,gene,1241334,1242158,-,protein_coding,BAB_RS22050,BAB_RS22050,BAB1_1281,serine O-acetyltransferase
2641,NC_007618.1,gene,1242333,1243103,-,protein_coding,BAB_RS22055,BAB_RS22055,BAB1_1282,alpha/beta hydrolase
2643,NC_007618.1,gene,1243137,1243616,-,protein_coding,BAB_RS22060,BAB_RS22060,BAB1_1283,DUF192 domain-containing protein
2645,NC_007618.1,gene,1243731,1243928,+,protein_coding,BAB_RS32665,BAB_RS32665,NA,hypothetical protein
2647,NC_007618.1,gene,1243990,1244571,-,protein_coding,BAB_RS22065,BAB_RS22065,BAB1_1284,cold-shock protein
2649,NC_007618.1,gene,1244853,1245374,+,protein_coding,BAB_RS22070,BAB_RS22070,BAB1_1286,lactoylglutathione lyase
2651,NC_007618.1,gene,1245426,1245629,-,protein_coding,BAB_RS22075,BAB_RS22075,NA,hypothetical protein
2653,NC_007618.1,gene,1245557,1245844,-,protein_coding,BAB_RS22080,BAB_RS22080,NA,hypothetical protein
2655,NC_007618.1,gene,1245886,1246431,+,protein_coding,BAB_RS22085,BAB_RS22085,NA,hypothetical protein
2657,NC_007618.1,gene,1246614,1248398,-,protein_coding,BAB_RS22090,BAB_RS22090,BAB1_1290,single-stranded-DNA-specific exonuclease RecJ
2659,NC_007618.1,gene,1248448,1249509,-,protein_coding,BAB_RS22095,BAB_RS22095,BAB1_1291,D-alanine--D-alanine ligase A
2661,NC_007618.1,gene,1249812,1250798,-,protein_coding,BAB_RS22100,BAB_RS22100,BAB1_1292,fructose-bisphosphatase class II
2663,NC_007618.1,gene,1251191,1252510,-,protein_coding,BAB_RS22105,BAB_RS22105,BAB1_1293,homoserine dehydrogenase
2665,NC_007618.1,gene,1252646,1253866,-,protein_coding,BAB_RS22110,BAB_RS22110,BAB1_1294,pyridoxal phosphate-dependent aminotransferase
2667,NC_007618.1,gene,1253997,1254344,-,protein_coding,BAB_RS22115,BAB_RS22115,BAB1_1295,hypothetical protein
2669,NC_007618.1,gene,1254881,1256113,+,protein_coding,BAB_RS22120,BAB_RS22120,BAB1_1296,DUF882 domain-containing protein
