,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
1523,NC_003317.1,gene,727663,728409,-,protein_coding,BME_RS03480,BME_RS03480,BMEI0702,cobalt-precorrin-6A reductase
1525,NC_003317.1,gene,728396,729505,-,protein_coding,BME_RS03485,BME_RS03485,BMEI0703,cobalt-precorrin-5B (C(1))-methyltransferase
1527,NC_003317.1,gene,729566,730444,+,protein_coding,BME_RS03490,BME_RS03490,BMEI0704,uroporphyrinogen-III C-methyltransferase
1529,NC_003317.1,gene,730441,731751,+,protein_coding,BME_RS03495,BME_RS03495,BMEI0705,hydrogenobyrinate a%2Cc-diamide synthase
1531,NC_003317.1,gene,731748,732746,+,protein_coding,BME_RS03500,BME_RS03500,BMEI0706,threonine-phosphate decarboxylase
1533,NC_003317.1,gene,732783,733766,+,protein_coding,BME_RS03505,BME_RS03505,BMEI0707,cobalamin biosynthesis protein
1535,NC_003317.1,gene,733752,734843,-,protein_coding,BME_RS03510,BME_RS03510,BMEI0708,ABC transporter substrate-binding protein
1537,NC_003317.1,gene,734988,735509,+,protein_coding,BME_RS03515,BME_RS03515,BMEI0709,4-hydroxyphenylacetate 3-monooxygenase
1539,NC_003317.1,pseudogene,735513,736410,+,pseudogene,BME_RS03520,BME_RS03520,BMEI0710,alpha/beta hydrolase
1541,NC_003317.1,gene,736535,737020,+,protein_coding,BME_RS03530,BME_RS03530,BMEI0711,hypothetical protein
1543,NC_003317.1,gene,737058,738764,-,protein_coding,BME_RS03535,BME_RS03535,BMEI0712,precorrin-3B C(17)-methyltransferase
1545,NC_003317.1,gene,738749,739483,-,protein_coding,BME_RS03540,BME_RS03540,BMEI0713,precorrin-2 C(20)-methyltransferase
1547,NC_003317.1,gene,739483,740109,-,protein_coding,BME_RS03545,BME_RS03545,BMEI0714,precorrin-8X methylmutase
1549,NC_003317.1,gene,740119,741414,-,protein_coding,BME_RS03550,BME_RS03550,BMEI0715,precorrin-3B synthase
1551,NC_003317.1,gene,741488,742693,+,protein_coding,BME_RS03555,BME_RS03555,BMEI0716,bifunctional cobalt-precorrin-7 (C(5))-methyltransferase/cobalt-precorrin-6B (C(15))-methyltransferase
1553,NC_003317.1,pseudogene,742894,742986,-,pseudogene,BME_RS16155,BME_RS16155,NA,cobalamin biosynthesis protein CbiG
1555,NC_003317.1,gene,742982,743620,-,protein_coding,BME_RS03560,BME_RS03560,BMEI0717,porin family protein
1557,NC_003317.1,gene,743822,744571,-,protein_coding,BME_RS03565,BME_RS03565,BMEI0718,JAB domain-containing protein
1559,NC_003317.1,gene,744627,745454,-,protein_coding,BME_RS03570,BME_RS03570,BMEI0719,type I methionyl aminopeptidase
1561,NC_003317.1,gene,745454,746170,-,protein_coding,BME_RS03575,BME_RS03575,BMEI0720,DNA/RNA nuclease SfsA
1563,NC_003317.1,gene,746493,746777,-,protein_coding,BME_RS03580,BME_RS03580,BMEI0721,DUF2218 domain-containing protein
1565,NC_003317.1,gene,746889,746963,-,tRNA,BME_RS03585,BME_RS03585,BMEIt17,NA
1568,NC_003317.1,gene,747295,748398,-,protein_coding,BME_RS03590,BME_RS03590,NA,hypothetical protein
1570,NC_003317.1,gene,748935,749282,+,protein_coding,BME_RS03595,BME_RS03595,NA,hypothetical protein
1572,NC_003317.1,gene,749413,750633,+,protein_coding,BME_RS03600,BME_RS03600,BMEI0724,pyridoxal phosphate-dependent aminotransferase
1574,NC_003317.1,gene,750769,752088,+,protein_coding,BME_RS03605,BME_RS03605,BMEI0725,homoserine dehydrogenase
1576,NC_003317.1,gene,752481,753467,+,protein_coding,BME_RS03610,BME_RS03610,BMEI0726,fructose-bisphosphatase class II
1578,NC_003317.1,gene,753770,754831,+,protein_coding,BME_RS03615,BME_RS03615,BMEI0727,D-alanine--D-alanine ligase A
1580,NC_003317.1,gene,754881,756665,+,protein_coding,BME_RS03620,BME_RS03620,BMEI0728,single-stranded-DNA-specific exonuclease RecJ
1582,NC_003317.1,gene,756827,757855,+,protein_coding,BME_RS03625,BME_RS03625,NA,membrane protein
1584,NC_003317.1,gene,757907,758428,-,protein_coding,BME_RS03630,BME_RS03630,BMEI0730,lactoylglutathione lyase
1586,NC_003317.1,gene,758710,759291,+,protein_coding,BME_RS03635,BME_RS03635,BMEI0731,cold-shock protein
1588,NC_003317.1,gene,759353,759550,-,protein_coding,BME_RS16160,BME_RS16160,NA,hypothetical protein
1590,NC_003317.1,gene,759665,760144,+,protein_coding,BME_RS03640,BME_RS03640,BMEI0732,DUF192 domain-containing protein
1592,NC_003317.1,gene,760178,760948,+,protein_coding,BME_RS03645,BME_RS03645,BMEI0733,alpha/beta hydrolase
1594,NC_003317.1,gene,761123,761947,+,protein_coding,BME_RS03650,BME_RS03650,BMEI0734,serine O-acetyltransferase
1596,NC_003317.1,gene,762243,762449,+,protein_coding,BME_RS03655,BME_RS03655,BMEI0735,DUF3126 domain-containing protein
1598,NC_003317.1,gene,762720,763247,+,protein_coding,BME_RS03660,BME_RS03660,BMEI0736,gamma carbonic anhydrase family protein
1600,NC_003317.1,gene,763326,763931,-,protein_coding,BME_RS03665,BME_RS03665,BMEI0737,hypothetical protein
1602,NC_003317.1,gene,764175,764816,-,protein_coding,BME_RS03670,BME_RS03670,BMEI0738,PAS domain-containing protein
1604,NC_003317.1,gene,765208,765936,+,protein_coding,BME_RS03675,BME_RS03675,BMEI0739,rhomboid family intramembrane serine protease
1606,NC_003317.1,gene,766107,766538,+,protein_coding,BME_RS03680,BME_RS03680,BMEI0740,CBS domain-containing protein
1608,NC_003317.1,gene,766599,767459,-,protein_coding,BME_RS03685,BME_RS03685,BMEI0741,23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB
1610,NC_003317.1,gene,767768,767852,+,tRNA,BME_RS03690,BME_RS03690,BMEIt18,NA
1613,NC_003317.1,gene,767877,767950,+,tRNA,BME_RS03695,BME_RS03695,BMEIt19,NA
1616,NC_003317.1,gene,767939,768139,-,protein_coding,BME_RS16165,BME_RS16165,NA,hypothetical protein
1618,NC_003317.1,gene,768090,769265,+,protein_coding,BME_RS03700,BME_RS03700,BMEI0742,elongation factor Tu
1620,NC_003317.1,gene,769373,769448,+,tRNA,BME_RS03705,BME_RS03705,BMEIt20,NA
1623,NC_003317.1,gene,769939,770139,+,protein_coding,BME_RS03710,BME_RS03710,BMEI0743,preprotein translocase subunit SecE
1625,NC_003317.1,gene,770163,770690,+,protein_coding,BME_RS03715,BME_RS03715,BMEI0744,transcription termination/antitermination protein NusG
1627,NC_003317.1,gene,770893,771321,+,protein_coding,BME_RS03720,BME_RS03720,BMEI0745,50S ribosomal protein L11
1629,NC_003317.1,gene,771326,772027,+,protein_coding,BME_RS03725,BME_RS03725,BMEI0746,50S ribosomal protein L1
1631,NC_003317.1,gene,772418,772936,+,protein_coding,BME_RS03730,BME_RS03730,BMEI0747,50S ribosomal protein L10
1633,NC_003317.1,gene,772988,773362,+,protein_coding,BME_RS03735,BME_RS03735,BMEI0748,50S ribosomal protein L7/L12
1635,NC_003317.1,gene,773570,777703,+,protein_coding,BME_RS03740,BME_RS03740,BMEI0749,DNA-directed RNA polymerase subunit beta
1637,NC_003317.1,gene,777852,782054,+,protein_coding,BME_RS03745,BME_RS03745,BMEI0750,DNA-directed RNA polymerase subunit beta'
1639,NC_003317.1,gene,782161,782472,-,protein_coding,BME_RS03750,BME_RS03750,BMEI0751,hypothetical protein
1641,NC_003317.1,gene,782952,783323,+,protein_coding,BME_RS03755,BME_RS03755,BMEI0752,30S ribosomal protein S12
1643,NC_003317.1,gene,783390,783860,+,protein_coding,BME_RS03760,BME_RS03760,BMEI0753,30S ribosomal protein S7
1645,NC_003317.1,gene,783891,785975,+,protein_coding,BME_RS03765,BME_RS03765,BMEI0754,elongation factor G
1647,NC_003317.1,gene,786042,787217,+,protein_coding,BME_RS03770,BME_RS03770,BMEI0755,elongation factor Tu
1649,NC_003317.1,gene,787278,787586,+,protein_coding,BME_RS03775,BME_RS03775,BMEI0756,30S ribosomal protein S10
1651,NC_003317.1,gene,787616,788329,+,protein_coding,BME_RS03780,BME_RS03780,BMEI0757,50S ribosomal protein L3
1653,NC_003317.1,pseudogene,788329,788950,+,pseudogene,BME_RS03785,BME_RS03785,BMEI0758,50S ribosomal protein L4
1655,NC_003317.1,gene,788947,789240,+,protein_coding,BME_RS03790,BME_RS03790,BMEI0759,50S ribosomal protein L23
1657,NC_003317.1,gene,789262,790095,+,protein_coding,BME_RS03795,BME_RS03795,BMEI0760,50S ribosomal protein L2
1659,NC_003317.1,gene,790111,790389,+,protein_coding,BME_RS03800,BME_RS03800,BMEI0761,30S ribosomal protein S19
1661,NC_003317.1,gene,790392,790781,+,protein_coding,BME_RS03805,BME_RS03805,BMEI0762,50S ribosomal protein L22
1663,NC_003317.1,gene,790781,791491,+,protein_coding,BME_RS03810,BME_RS03810,BMEI0763,30S ribosomal protein S3
1665,NC_003317.1,gene,791530,791943,+,protein_coding,BME_RS03815,BME_RS03815,BMEI0764,50S ribosomal protein L16
1667,NC_003317.1,gene,791956,792156,+,protein_coding,BME_RS03820,BME_RS03820,BMEI0765,50S ribosomal protein L29
1669,NC_003317.1,gene,792169,792411,+,protein_coding,BME_RS03825,BME_RS03825,BMEI0766,30S ribosomal protein S17
1671,NC_003317.1,gene,792480,792848,+,protein_coding,BME_RS03830,BME_RS03830,BMEI0767,50S ribosomal protein L14
1673,NC_003317.1,gene,792861,793172,+,protein_coding,BME_RS03835,BME_RS03835,BMEI0768,50S ribosomal protein L24
1675,NC_003317.1,gene,793165,793722,+,protein_coding,BME_RS03840,BME_RS03840,BMEI0769,50S ribosomal protein L5
1677,NC_003317.1,gene,793750,794055,+,protein_coding,BME_RS03845,BME_RS03845,BMEI0770,30S ribosomal protein S14
1679,NC_003317.1,gene,794066,794464,+,protein_coding,BME_RS03850,BME_RS03850,BMEI0771,30S ribosomal protein S8
1681,NC_003317.1,gene,794503,795036,+,protein_coding,BME_RS03855,BME_RS03855,BMEI0772,50S ribosomal protein L6
1683,NC_003317.1,gene,795049,795411,+,protein_coding,BME_RS03860,BME_RS03860,BMEI0773,50S ribosomal protein L18
1685,NC_003317.1,gene,795453,796013,+,protein_coding,BME_RS03865,BME_RS03865,BMEI0774,30S ribosomal protein S5
1687,NC_003317.1,gene,796131,796328,+,protein_coding,BME_RS03870,BME_RS03870,BMEI0775,50S ribosomal protein L30
1689,NC_003317.1,gene,796349,796819,+,protein_coding,BME_RS03875,BME_RS03875,BMEI0776,50S ribosomal protein L15
1691,NC_003317.1,gene,796980,798320,+,protein_coding,BME_RS03880,BME_RS03880,BMEI0777,preprotein translocase subunit SecY
1693,NC_003317.1,gene,798317,798901,+,protein_coding,BME_RS03885,BME_RS03885,BMEI0778,adenylate kinase
1695,NC_003317.1,gene,799211,799579,+,protein_coding,BME_RS03890,BME_RS03890,BMEI0779,30S ribosomal protein S13
1697,NC_003317.1,gene,799707,800096,+,protein_coding,BME_RS03895,BME_RS03895,BMEI0780,30S ribosomal protein S11
1699,NC_003317.1,gene,800212,801225,+,protein_coding,BME_RS03900,BME_RS03900,BMEI0781,DNA-directed RNA polymerase subunit alpha
1701,NC_003317.1,gene,801207,801434,-,protein_coding,BME_RS16170,BME_RS16170,NA,hypothetical protein
1703,NC_003317.1,gene,801387,801815,+,protein_coding,BME_RS03905,BME_RS03905,BMEI0782,50S ribosomal protein L17
1705,NC_003317.1,gene,802095,803519,+,protein_coding,BME_RS03910,BME_RS03910,BMEI0783,PDZ domain-containing protein
1707,NC_003317.1,gene,803666,804979,+,protein_coding,BME_RS03915,BME_RS03915,BMEI0784,replication-associated recombination protein A
1709,NC_003317.1,gene,805103,805687,+,protein_coding,BME_RS03920,BME_RS03920,BMEI0785,membrane protein
1711,NC_003317.1,gene,805774,806436,+,protein_coding,BME_RS03925,BME_RS03925,BMEI0786,cell envelope biogenesis protein OmpA
1713,NC_003317.1,gene,806767,807852,+,protein_coding,BME_RS03930,BME_RS03930,BMEI0787,DNA recombination/repair protein RecA
1715,NC_003317.1,gene,808245,810902,+,protein_coding,BME_RS03935,BME_RS03935,BMEI0789,alanine--tRNA ligase
1717,NC_003317.1,gene,811054,812499,-,protein_coding,BME_RS03940,BME_RS03940,BMEI0790,alkaline phosphatase
1719,NC_003317.1,gene,812721,813935,-,protein_coding,BME_RS03945,BME_RS03945,BMEI0791,isocitrate dehydrogenase (NADP(+))
1721,NC_003317.1,gene,814063,814473,-,protein_coding,BME_RS03950,BME_RS03950,BMEI0792,hypothetical protein
1723,NC_003317.1,gene,814562,815146,-,protein_coding,BME_RS03955,BME_RS03955,BMEI0793,protease
1725,NC_003317.1,gene,815326,816156,+,protein_coding,BME_RS03960,BME_RS03960,BMEI0794,RNA methyltransferase
1727,NC_003317.1,gene,816153,816986,+,protein_coding,BME_RS03965,BME_RS03965,BMEI0795,glutamate racemase
1729,NC_003317.1,gene,817132,818121,+,protein_coding,BME_RS03970,BME_RS03970,BMEI0796,hypothetical protein
1731,NC_003317.1,gene,818358,820406,+,protein_coding,BME_RS03975,BME_RS03975,BMEI0797,DUF3394 domain-containing protein
1733,NC_003317.1,gene,820593,820955,+,protein_coding,BME_RS03980,BME_RS03980,BMEI0798,hypothetical protein
1735,NC_003317.1,gene,821062,823200,-,protein_coding,BME_RS03985,BME_RS03985,BMEI0799,methylmalonyl-CoA mutase
1737,NC_003317.1,gene,823261,825264,-,protein_coding,BME_RS03990,BME_RS03990,BMEI0800,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha
1739,NC_003317.1,gene,825349,826881,-,protein_coding,BME_RS03995,BME_RS03995,BMEI0801,acyl-CoA carboxylase subunit beta
1741,NC_003317.1,gene,827036,828448,+,protein_coding,BME_RS04000,BME_RS04000,BMEI0802,XRE family transcriptional regulator
1743,NC_003317.1,gene,828451,828993,-,protein_coding,BME_RS04005,BME_RS04005,BMEI0803,DUF924 domain-containing protein
1745,NC_003317.1,gene,829332,829799,-,protein_coding,BME_RS04015,BME_RS04015,BMEI0804,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF
1747,NC_003317.1,gene,830095,830409,-,protein_coding,BME_RS04020,BME_RS04020,BMEI0805,hypothetical protein
1749,NC_003317.1,gene,830480,830827,-,protein_coding,BME_RS04025,BME_RS04025,BMEI0806,VanZ family protein
1751,NC_003317.1,gene,830842,831207,-,protein_coding,BME_RS04030,BME_RS04030,BMEI0807,hypothetical protein
1753,NC_003317.1,gene,831445,831831,+,protein_coding,BME_RS04035,BME_RS04035,BMEI0808,MerR family DNA-binding transcriptional regulator
1755,NC_003317.1,pseudogene,831842,832827,-,pseudogene,BME_RS04040,BME_RS04040,NA,hypothetical protein
1757,NC_003317.1,gene,833002,833796,+,protein_coding,BME_RS04045,BME_RS04045,BMEI0810,YdcF family protein
1759,NC_003317.1,gene,834318,835721,+,protein_coding,BME_RS04050,BME_RS04050,BMEI0811,L-serine ammonia-lyase
1761,NC_003317.1,gene,835810,836247,+,protein_coding,BME_RS04055,BME_RS04055,BMEI0812,DUF1489 domain-containing protein
1763,NC_003317.1,gene,836361,836654,-,protein_coding,BME_RS04060,BME_RS04060,BMEI0813,hypothetical protein
1765,NC_003317.1,gene,836734,838152,-,protein_coding,BME_RS04065,BME_RS04065,BMEI0814,D-alanyl-D-alanine carboxypeptidase
1767,NC_003317.1,gene,838386,838577,-,protein_coding,BME_RS16175,BME_RS16175,NA,hypothetical protein
1769,NC_003317.1,gene,838638,838988,+,protein_coding,BME_RS04070,BME_RS04070,NA,ATP-dependent Clp protease adaptor ClpS
1771,NC_003317.1,gene,838995,841469,+,protein_coding,BME_RS04075,BME_RS04075,BMEI0816,ATP-dependent Clp protease ATP-binding subunit ClpA
1773,NC_003317.1,gene,841576,841998,-,protein_coding,BME_RS04080,BME_RS04080,BMEI0817,HIT family protein
1775,NC_003317.1,gene,842070,843257,-,protein_coding,BME_RS04085,BME_RS04085,BMEI0818,GNAT family N-acetyltransferase
1777,NC_003317.1,gene,843312,844052,-,protein_coding,BME_RS04090,BME_RS04090,BMEI0819,glycerophosphoryl diester phosphodiesterase
1779,NC_003317.1,gene,844054,844518,-,protein_coding,BME_RS04095,BME_RS04095,BMEI0820,RidA family protein
1781,NC_003317.1,gene,844663,845505,+,protein_coding,BME_RS04100,BME_RS04100,BMEI0821,DUF1849 domain-containing protein
1783,NC_003317.1,gene,845617,846111,+,protein_coding,BME_RS04105,BME_RS04105,NA,DUF4440 domain-containing protein
1785,NC_003317.1,gene,846334,847104,+,protein_coding,BME_RS04110,BME_RS04110,BMEI0823,30S ribosomal protein S2
1787,NC_003317.1,gene,847294,848211,+,protein_coding,BME_RS04115,BME_RS04115,BMEI0824,elongation factor Ts
1789,NC_003317.1,gene,848378,849100,+,protein_coding,BME_RS04120,BME_RS04120,BMEI0825,UMP kinase
1791,NC_003317.1,gene,849136,849696,+,protein_coding,BME_RS04125,BME_RS04125,BMEI0826,ribosome-recycling factor
1793,NC_003317.1,gene,849741,850505,+,protein_coding,BME_RS04130,BME_RS04130,BMEI0827,isoprenyl transferase
1795,NC_003317.1,gene,850610,851422,+,protein_coding,BME_RS04135,BME_RS04135,BMEI0828,phosphatidate cytidylyltransferase
1797,NC_003317.1,gene,851489,852628,+,protein_coding,BME_RS04140,BME_RS04140,BMEI0829,zinc metalloprotease
1799,NC_003317.1,gene,852964,855309,+,protein_coding,BME_RS04145,BME_RS04145,BMEI0830,outer membrane protein assembly factor BamA
1801,NC_003317.1,gene,855363,856418,+,protein_coding,BME_RS04150,BME_RS04150,BMEI0831,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
1803,NC_003317.1,gene,856411,856884,+,protein_coding,BME_RS04155,BME_RS04155,BMEI0832,beta-hydroxyacyl-ACP dehydratase
1805,NC_003317.1,gene,856893,857729,+,protein_coding,BME_RS04160,BME_RS04160,BMEI0833,acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
1807,NC_003317.1,gene,857710,858612,+,protein_coding,BME_RS04165,BME_RS04165,BMEI0834,DUF1009 domain-containing protein
1809,NC_003317.1,gene,858609,859796,+,protein_coding,BME_RS04170,BME_RS04170,BMEI0835,lipid-A-disaccharide synthase
1811,NC_003317.1,gene,859969,861261,-,protein_coding,BME_RS04175,BME_RS04175,BMEI0836,citrate (Si)-synthase
1813,NC_003317.1,gene,861490,862911,-,protein_coding,BME_RS04180,BME_RS04180,BMEI0837,glutamate--tRNA ligase
1815,NC_003317.1,gene,863132,863968,+,protein_coding,BME_RS04185,BME_RS04185,BMEI0838,hypothetical protein
1817,NC_003317.1,gene,863965,865662,+,protein_coding,BME_RS04190,BME_RS04190,BMEI0839,competence protein ComE
1819,NC_003317.1,gene,865656,866378,-,protein_coding,BME_RS04195,BME_RS04195,BMEI0840,LexA repressor
1821,NC_003317.1,gene,866626,867840,-,protein_coding,BME_RS04200,BME_RS04200,BMEI0841,molybdopterin molybdenumtransferase MoeA
1823,NC_003317.1,gene,867936,868433,-,protein_coding,BME_RS04205,BME_RS04205,BMEI0842,cyclic pyranopterin monophosphate synthase MoaC
1825,NC_003317.1,gene,868430,869236,-,protein_coding,BME_RS04210,BME_RS04210,BMEI0843,indole-3-glycerol-phosphate synthase
1827,NC_003317.1,gene,869253,870272,-,protein_coding,BME_RS04215,BME_RS04215,BMEI0844,anthranilate phosphoribosyltransferase
1829,NC_003317.1,gene,870287,872173,-,protein_coding,BME_RS04220,BME_RS04220,BMEI0845,peptidyl-prolyl cis-trans isomerase
1831,NC_003317.1,gene,872318,872395,+,protein_coding,BME_RS16180,BME_RS16180,NA,hypothetical protein
1833,NC_003317.1,gene,872392,873156,+,protein_coding,BME_RS04225,BME_RS04225,BMEI0846,triose-phosphate isomerase
1835,NC_003317.1,gene,873256,873702,+,protein_coding,BME_RS04230,BME_RS04230,BMEI0847,preprotein translocase subunit SecG
1837,NC_003317.1,gene,873955,874647,+,protein_coding,BME_RS04235,BME_RS04235,BMEI0848,L%2CD-transpeptidase
1839,NC_003317.1,gene,874917,876545,+,protein_coding,BME_RS04240,BME_RS04240,BMEI0849,CTP synthetase
1841,NC_003317.1,gene,876651,877484,+,protein_coding,BME_RS04245,BME_RS04245,BMEI0850,2-dehydro-3-deoxyphosphooctonate aldolase
1843,NC_003317.1,gene,877671,878948,+,protein_coding,BME_RS04250,BME_RS04250,BMEI0851,enolase
1845,NC_003317.1,gene,879285,879866,+,protein_coding,BME_RS04255,BME_RS04255,BMEI0852,class I SAM-dependent methyltransferase
1847,NC_003317.1,gene,880138,880467,+,protein_coding,BME_RS04260,BME_RS04260,BMEI0853,cell division protein
1849,NC_003317.1,gene,880606,881646,+,protein_coding,BME_RS04265,BME_RS04265,BMEI0854,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
1851,NC_003317.1,gene,881665,883050,+,protein_coding,BME_RS04270,BME_RS04270,BMEI0855,pyruvate dehydrogenase complex E1 component subunit beta
1853,NC_003317.1,gene,883068,884411,+,protein_coding,BME_RS04275,BME_RS04275,BMEI0856,pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
1855,NC_003317.1,gene,884494,885957,+,protein_coding,BME_RS04280,BME_RS04280,BMEI0857,dihydrolipoyl dehydrogenase
1857,NC_003317.1,gene,886040,886237,+,protein_coding,BME_RS04285,BME_RS04285,BMEI0858,hypothetical protein
1859,NC_003317.1,gene,886347,887315,+,protein_coding,BME_RS04290,BME_RS04290,BMEI0859,lipoyl synthase
1861,NC_003317.1,gene,887321,887779,+,protein_coding,BME_RS04295,BME_RS04295,BMEI0860,ubiquinone-binding protein
1863,NC_003317.1,pseudogene,887837,888579,-,pseudogene,BME_RS04300,BME_RS04300,BMEI0861,short-chain dehydrogenase
1865,NC_003317.1,gene,888656,889153,-,protein_coding,BME_RS04305,BME_RS04305,BMEI0862,CinA family protein
1867,NC_003317.1,gene,889150,890493,-,protein_coding,ispDF,BME_RS04310,BMEI0863,bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
1869,NC_003317.1,gene,890517,891518,+,protein_coding,BME_RS04315,BME_RS04315,BMEI0864,tRNA dihydrouridine synthase DusB
